ACH_DATE,COMMISSIONER_ORGANISATION_CODE,GEOGRAPHY_CODE,SUB_ICB_LOC_NAME,Measure,Value
30-Jun-22,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",OTHER_ETHNIC_GROUP,21
30-Jun-22,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",WHITE,1318
30-Jun-22,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",ASIAN_OR_ASIAN_BRITISH,63
30-Jun-22,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,14
30-Jun-22,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",MIXED_OR_MULTIPLE_ETHNIC_GROUPS,43
30-Jun-22,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",NOT_DEFINED,3492
30-Jun-22,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",OTHER_ETHNIC_GROUP,13
30-Jun-22,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",WHITE,4106
30-Jun-22,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,ASIAN_OR_ASIAN_BRITISH,871
30-Jun-22,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,30
30-Jun-22,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,125
30-Jun-22,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,NOT_DEFINED,4749
30-Jun-22,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,OTHER_ETHNIC_GROUP,47
30-Jun-22,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,WHITE,2705
30-Jun-22,15F,E38000225,NHS West Yorkshire ICB - 15F,ASIAN_OR_ASIAN_BRITISH,205
30-Jun-22,15F,E38000225,NHS West Yorkshire ICB - 15F,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Jun-22,15F,E38000225,NHS West Yorkshire ICB - 15F,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,54
30-Jun-22,15F,E38000225,NHS West Yorkshire ICB - 15F,NOT_DEFINED,1940
30-Jun-22,15F,E38000225,NHS West Yorkshire ICB - 15F,OTHER_ETHNIC_GROUP,30
30-Jun-22,15F,E38000225,NHS West Yorkshire ICB - 15F,WHITE,3688
30-Jun-22,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,ASIAN_OR_ASIAN_BRITISH,180
30-Jun-22,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Jun-22,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,46
30-Jun-22,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,NOT_DEFINED,2815
30-Jun-22,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,OTHER_ETHNIC_GROUP,67
30-Jun-22,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,WHITE,6103
30-Jun-22,15N,E38000230,NHS Devon ICB - 15N,ASIAN_OR_ASIAN_BRITISH,18
30-Jun-22,15N,E38000230,NHS Devon ICB - 15N,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Jun-22,15N,E38000230,NHS Devon ICB - 15N,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,12
30-Jun-22,15N,E38000230,NHS Devon ICB - 15N,NOT_DEFINED,8066
30-Jun-22,15N,E38000230,NHS Devon ICB - 15N,OTHER_ETHNIC_GROUP,56
30-Jun-22,15N,E38000230,NHS Devon ICB - 15N,WHITE,3265
30-Jun-22,16C,E38000247,NHS North East and North Cumbria ICB - 16C,ASIAN_OR_ASIAN_BRITISH,49
30-Jun-22,16C,E38000247,NHS North East and North Cumbria ICB - 16C,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,3
30-Jun-22,16C,E38000247,NHS North East and North Cumbria ICB - 16C,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Jun-22,16C,E38000247,NHS North East and North Cumbria ICB - 16C,NOT_DEFINED,3851
30-Jun-22,16C,E38000247,NHS North East and North Cumbria ICB - 16C,OTHER_ETHNIC_GROUP,4
30-Jun-22,16C,E38000247,NHS North East and North Cumbria ICB - 16C,WHITE,2115
30-Jun-22,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,ASIAN_OR_ASIAN_BRITISH,25
30-Jun-22,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,2
30-Jun-22,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,10
30-Jun-22,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,NOT_DEFINED,3386
30-Jun-22,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,OTHER_ETHNIC_GROUP,8
30-Jun-22,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,WHITE,3103
30-Jun-22,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,ASIAN_OR_ASIAN_BRITISH,18
30-Jun-22,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Jun-22,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,6
30-Jun-22,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,NOT_DEFINED,6395
30-Jun-22,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,OTHER_ETHNIC_GROUP,31
30-Jun-22,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,WHITE,3510
30-Jun-22,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,ASIAN_OR_ASIAN_BRITISH,31
30-Jun-22,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Jun-22,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,23
30-Jun-22,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,NOT_DEFINED,4738
30-Jun-22,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,OTHER_ETHNIC_GROUP,68
30-Jun-22,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,WHITE,2309
30-Jun-22,36J,E38000232,NHS West Yorkshire ICB - 36J,ASIAN_OR_ASIAN_BRITISH,527
30-Jun-22,36J,E38000232,NHS West Yorkshire ICB - 36J,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,6
30-Jun-22,36J,E38000232,NHS West Yorkshire ICB - 36J,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,23
30-Jun-22,36J,E38000232,NHS West Yorkshire ICB - 36J,NOT_DEFINED,2326
30-Jun-22,36J,E38000232,NHS West Yorkshire ICB - 36J,OTHER_ETHNIC_GROUP,21
30-Jun-22,36J,E38000232,NHS West Yorkshire ICB - 36J,WHITE,1739
30-Jun-22,36L,E38000245,NHS South West London ICB - 36L,ASIAN_OR_ASIAN_BRITISH,722
30-Jun-22,36L,E38000245,NHS South West London ICB - 36L,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,103
30-Jun-22,36L,E38000245,NHS South West London ICB - 36L,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,205
30-Jun-22,36L,E38000245,NHS South West London ICB - 36L,NOT_DEFINED,6436
30-Jun-22,36L,E38000245,NHS South West London ICB - 36L,OTHER_ETHNIC_GROUP,147
30-Jun-22,36L,E38000245,NHS South West London ICB - 36L,WHITE,2467
30-Jun-22,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,ASIAN_OR_ASIAN_BRITISH,5
30-Jun-22,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,0
30-Jun-22,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,NOT_DEFINED,2986
30-Jun-22,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,OTHER_ETHNIC_GROUP,10
30-Jun-22,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,WHITE,1325
30-Jun-22,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,ASIAN_OR_ASIAN_BRITISH,180
30-Jun-22,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,10
30-Jun-22,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,59
30-Jun-22,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,NOT_DEFINED,2339
30-Jun-22,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,OTHER_ETHNIC_GROUP,44
30-Jun-22,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,WHITE,6131
30-Jun-22,70F,E38000248,NHS Sussex ICB - 70F,ASIAN_OR_ASIAN_BRITISH,79
30-Jun-22,70F,E38000248,NHS Sussex ICB - 70F,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,7
30-Jun-22,70F,E38000248,NHS Sussex ICB - 70F,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,12
30-Jun-22,70F,E38000248,NHS Sussex ICB - 70F,NOT_DEFINED,4961
30-Jun-22,70F,E38000248,NHS Sussex ICB - 70F,OTHER_ETHNIC_GROUP,26
30-Jun-22,70F,E38000248,NHS Sussex ICB - 70F,WHITE,3723
30-Jun-22,71E,E38000238,NHS Lincolnshire ICB - 71E,ASIAN_OR_ASIAN_BRITISH,30
30-Jun-22,71E,E38000238,NHS Lincolnshire ICB - 71E,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,71E,E38000238,NHS Lincolnshire ICB - 71E,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,8
30-Jun-22,71E,E38000238,NHS Lincolnshire ICB - 71E,NOT_DEFINED,3936
30-Jun-22,71E,E38000238,NHS Lincolnshire ICB - 71E,OTHER_ETHNIC_GROUP,14
30-Jun-22,71E,E38000238,NHS Lincolnshire ICB - 71E,WHITE,3610
30-Jun-22,72Q,E38000244,NHS South East London ICB - 72Q,ASIAN_OR_ASIAN_BRITISH,397
30-Jun-22,72Q,E38000244,NHS South East London ICB - 72Q,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,77
30-Jun-22,72Q,E38000244,NHS South East London ICB - 72Q,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,240
30-Jun-22,72Q,E38000244,NHS South East London ICB - 72Q,NOT_DEFINED,6575
30-Jun-22,72Q,E38000244,NHS South East London ICB - 72Q,OTHER_ETHNIC_GROUP,167
30-Jun-22,72Q,E38000244,NHS South East London ICB - 72Q,WHITE,3064
30-Jun-22,78H,E38000262,NHS Northamptonshire ICB - 78H,ASIAN_OR_ASIAN_BRITISH,73
30-Jun-22,78H,E38000262,NHS Northamptonshire ICB - 78H,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,12
30-Jun-22,78H,E38000262,NHS Northamptonshire ICB - 78H,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,29
30-Jun-22,78H,E38000262,NHS Northamptonshire ICB - 78H,NOT_DEFINED,3093
30-Jun-22,78H,E38000262,NHS Northamptonshire ICB - 78H,OTHER_ETHNIC_GROUP,28
30-Jun-22,78H,E38000262,NHS Northamptonshire ICB - 78H,WHITE,2243
30-Jun-22,84H,E38000234,NHS North East and North Cumbria ICB - 84H,ASIAN_OR_ASIAN_BRITISH,13
30-Jun-22,84H,E38000234,NHS North East and North Cumbria ICB - 84H,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,84H,E38000234,NHS North East and North Cumbria ICB - 84H,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Jun-22,84H,E38000234,NHS North East and North Cumbria ICB - 84H,NOT_DEFINED,1790
30-Jun-22,84H,E38000234,NHS North East and North Cumbria ICB - 84H,OTHER_ETHNIC_GROUP,7
30-Jun-22,84H,E38000234,NHS North East and North Cumbria ICB - 84H,WHITE,3003
30-Jun-22,91Q,E38000237,NHS Kent and Medway ICB - 91Q,ASIAN_OR_ASIAN_BRITISH,117
30-Jun-22,91Q,E38000237,NHS Kent and Medway ICB - 91Q,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,9
30-Jun-22,91Q,E38000237,NHS Kent and Medway ICB - 91Q,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,28
30-Jun-22,91Q,E38000237,NHS Kent and Medway ICB - 91Q,NOT_DEFINED,8162
30-Jun-22,91Q,E38000237,NHS Kent and Medway ICB - 91Q,OTHER_ETHNIC_GROUP,42
30-Jun-22,91Q,E38000237,NHS Kent and Medway ICB - 91Q,WHITE,6246
30-Jun-22,92A,E38000246,NHS Surrey Heartlands ICB - 92A,ASIAN_OR_ASIAN_BRITISH,164
30-Jun-22,92A,E38000246,NHS Surrey Heartlands ICB - 92A,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,6
30-Jun-22,92A,E38000246,NHS Surrey Heartlands ICB - 92A,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,34
30-Jun-22,92A,E38000246,NHS Surrey Heartlands ICB - 92A,NOT_DEFINED,5630
30-Jun-22,92A,E38000246,NHS Surrey Heartlands ICB - 92A,OTHER_ETHNIC_GROUP,48
30-Jun-22,92A,E38000246,NHS Surrey Heartlands ICB - 92A,WHITE,3527
30-Jun-22,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",ASIAN_OR_ASIAN_BRITISH,41
30-Jun-22,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,2
30-Jun-22,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",MIXED_OR_MULTIPLE_ETHNIC_GROUPS,17
30-Jun-22,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",NOT_DEFINED,6011
30-Jun-22,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",OTHER_ETHNIC_GROUP,23
30-Jun-22,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",WHITE,1430
30-Jun-22,93C,E38000240,NHS North Central London ICB - 93C,ASIAN_OR_ASIAN_BRITISH,744
30-Jun-22,93C,E38000240,NHS North Central London ICB - 93C,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,58
30-Jun-22,93C,E38000240,NHS North Central London ICB - 93C,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,152
30-Jun-22,93C,E38000240,NHS North Central London ICB - 93C,NOT_DEFINED,6075
30-Jun-22,93C,E38000240,NHS North Central London ICB - 93C,OTHER_ETHNIC_GROUP,225
30-Jun-22,93C,E38000240,NHS North Central London ICB - 93C,WHITE,1427
30-Jun-22,97R,E38000235,NHS Sussex ICB - 97R,ASIAN_OR_ASIAN_BRITISH,25
30-Jun-22,97R,E38000235,NHS Sussex ICB - 97R,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,97R,E38000235,NHS Sussex ICB - 97R,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,12
30-Jun-22,97R,E38000235,NHS Sussex ICB - 97R,NOT_DEFINED,4033
30-Jun-22,97R,E38000235,NHS Sussex ICB - 97R,OTHER_ETHNIC_GROUP,24
30-Jun-22,97R,E38000235,NHS Sussex ICB - 97R,WHITE,2100
30-Jun-22,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,ASIAN_OR_ASIAN_BRITISH,19
30-Jun-22,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,6
30-Jun-22,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,NOT_DEFINED,2039
30-Jun-22,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,OTHER_ETHNIC_GROUP,18
30-Jun-22,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,WHITE,1055
30-Jun-22,99C,E38000127,NHS North East and North Cumbria ICB - 99C,ASIAN_OR_ASIAN_BRITISH,20
30-Jun-22,99C,E38000127,NHS North East and North Cumbria ICB - 99C,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,99C,E38000127,NHS North East and North Cumbria ICB - 99C,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,0
30-Jun-22,99C,E38000127,NHS North East and North Cumbria ICB - 99C,NOT_DEFINED,852
30-Jun-22,99C,E38000127,NHS North East and North Cumbria ICB - 99C,OTHER_ETHNIC_GROUP,4
30-Jun-22,99C,E38000127,NHS North East and North Cumbria ICB - 99C,WHITE,1064
30-Jun-22,99E,E38000007,NHS Mid and South Essex ICB - 99E,ASIAN_OR_ASIAN_BRITISH,18
30-Jun-22,99E,E38000007,NHS Mid and South Essex ICB - 99E,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,99E,E38000007,NHS Mid and South Essex ICB - 99E,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,9
30-Jun-22,99E,E38000007,NHS Mid and South Essex ICB - 99E,NOT_DEFINED,957
30-Jun-22,99E,E38000007,NHS Mid and South Essex ICB - 99E,OTHER_ETHNIC_GROUP,5
30-Jun-22,99E,E38000007,NHS Mid and South Essex ICB - 99E,WHITE,919
30-Jun-22,99F,E38000030,NHS Mid and South Essex ICB - 99F,ASIAN_OR_ASIAN_BRITISH,9
30-Jun-22,99F,E38000030,NHS Mid and South Essex ICB - 99F,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,99F,E38000030,NHS Mid and South Essex ICB - 99F,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,2
30-Jun-22,99F,E38000030,NHS Mid and South Essex ICB - 99F,NOT_DEFINED,498
30-Jun-22,99F,E38000030,NHS Mid and South Essex ICB - 99F,OTHER_ETHNIC_GROUP,3
30-Jun-22,99F,E38000030,NHS Mid and South Essex ICB - 99F,WHITE,1434
30-Jun-22,99G,E38000168,NHS Mid and South Essex ICB - 99G,ASIAN_OR_ASIAN_BRITISH,23
30-Jun-22,99G,E38000168,NHS Mid and South Essex ICB - 99G,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Jun-22,99G,E38000168,NHS Mid and South Essex ICB - 99G,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,7
30-Jun-22,99G,E38000168,NHS Mid and South Essex ICB - 99G,NOT_DEFINED,561
30-Jun-22,99G,E38000168,NHS Mid and South Essex ICB - 99G,OTHER_ETHNIC_GROUP,8
30-Jun-22,99G,E38000168,NHS Mid and South Essex ICB - 99G,WHITE,1237
30-Jun-22,A3A8R,E38000255,NHS North East London ICB - A3A8R,ASIAN_OR_ASIAN_BRITISH,1386
30-Jun-22,A3A8R,E38000255,NHS North East London ICB - A3A8R,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,44
30-Jun-22,A3A8R,E38000255,NHS North East London ICB - A3A8R,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,170
30-Jun-22,A3A8R,E38000255,NHS North East London ICB - A3A8R,NOT_DEFINED,4397
30-Jun-22,A3A8R,E38000255,NHS North East London ICB - A3A8R,OTHER_ETHNIC_GROUP,114
30-Jun-22,A3A8R,E38000255,NHS North East London ICB - A3A8R,WHITE,2135
30-Jun-22,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,ASIAN_OR_ASIAN_BRITISH,270
30-Jun-22,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,2
30-Jun-22,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,33
30-Jun-22,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,NOT_DEFINED,3846
30-Jun-22,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,OTHER_ETHNIC_GROUP,23
30-Jun-22,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,WHITE,2806
30-Jun-22,D2P2L,E38000259,NHS Black Country ICB - D2P2L,ASIAN_OR_ASIAN_BRITISH,705
30-Jun-22,D2P2L,E38000259,NHS Black Country ICB - D2P2L,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,53
30-Jun-22,D2P2L,E38000259,NHS Black Country ICB - D2P2L,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,252
30-Jun-22,D2P2L,E38000259,NHS Black Country ICB - D2P2L,NOT_DEFINED,3839
30-Jun-22,D2P2L,E38000259,NHS Black Country ICB - D2P2L,OTHER_ETHNIC_GROUP,40
30-Jun-22,D2P2L,E38000259,NHS Black Country ICB - D2P2L,WHITE,4176
30-Jun-22,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,ASIAN_OR_ASIAN_BRITISH,245
30-Jun-22,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,6
30-Jun-22,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,23
30-Jun-22,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,NOT_DEFINED,3105
30-Jun-22,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,OTHER_ETHNIC_GROUP,24
30-Jun-22,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,WHITE,2076
30-Jun-22,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,ASIAN_OR_ASIAN_BRITISH,103
30-Jun-22,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,3
30-Jun-22,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,29
30-Jun-22,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,NOT_DEFINED,9181
30-Jun-22,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,OTHER_ETHNIC_GROUP,45
30-Jun-22,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,WHITE,5578
30-Jun-22,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",ASIAN_OR_ASIAN_BRITISH,334
30-Jun-22,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,52
30-Jun-22,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",MIXED_OR_MULTIPLE_ETHNIC_GROUPS,39
30-Jun-22,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",NOT_DEFINED,1858
30-Jun-22,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",OTHER_ETHNIC_GROUP,120
30-Jun-22,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",WHITE,4145
30-Jun-22,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",ASIAN_OR_ASIAN_BRITISH,24
30-Jun-22,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,3
30-Jun-22,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",MIXED_OR_MULTIPLE_ETHNIC_GROUPS,6
30-Jun-22,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",NOT_DEFINED,2453
30-Jun-22,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",OTHER_ETHNIC_GROUP,8
30-Jun-22,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",WHITE,2039
30-Jun-22,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,ASIAN_OR_ASIAN_BRITISH,2500
30-Jun-22,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,53
30-Jun-22,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,330
30-Jun-22,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,NOT_DEFINED,6148
30-Jun-22,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,OTHER_ETHNIC_GROUP,559
30-Jun-22,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,WHITE,3096
30-Jun-22,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,ASIAN_OR_ASIAN_BRITISH,216
30-Jun-22,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,9
30-Jun-22,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,22
30-Jun-22,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,NOT_DEFINED,1608
30-Jun-22,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,OTHER_ETHNIC_GROUP,14
30-Jun-22,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,WHITE,1198
31-Jul-22,00L,E38000130,NHS North East and North Cumbria ICB - 00L,ASIAN_OR_ASIAN_BRITISH,4
31-Jul-22,00L,E38000130,NHS North East and North Cumbria ICB - 00L,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
31-Jul-22,00L,E38000130,NHS North East and North Cumbria ICB - 00L,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,0
31-Jul-22,00L,E38000130,NHS North East and North Cumbria ICB - 00L,NOT_DEFINED,818
31-Jul-22,00L,E38000130,NHS North East and North Cumbria ICB - 00L,OTHER_ETHNIC_GROUP,2
31-Jul-22,00L,E38000130,NHS North East and North Cumbria ICB - 00L,WHITE,2325
